"","V1","V2"
"Votu-6167",-0.0589188726749142,-0.000102815049389464
"Votu-6168",-0.302069732952147,-0.0950360636818344
"Votu-6169",-0.00812244700225582,0.0191783261807739
"Votu-6170",0.0593671299416392,0.0805300259170299
"Votu-6171",0.0898408759788767,0.118332980319036
"Votu-6172",-0.128442788915302,-0.0214751810852092
"Votu-6173",0.0682720042470617,0.105028873545116
"Votu-6174",0.0446812173622063,0.0485604325891624
"Votu-6175",0.0953749521511896,0.122985373505962
"Votu-6176",NA,NA
"Votu-6177",0.0768765286409375,0.0954212953395161
"Votu-6178",0.0506684308100148,0.0603473753517932
"Votu-6179",-0.436913715680674,-0.148402349298861
"Votu-6180",0.0583438713343912,0.070041042201926
"Votu-6181",0.0464349222069408,0.0489007626895515
"Votu-6182",NA,NA
"Votu-6183",0.0720755966390214,0.0918370610059244
"Votu-6184",0.0591664009130912,0.0701206089399036
"Votu-6185",0.102132772479085,0.135659036353726
"Votu-6186",0.0842937766195752,0.12130763704784
"Votu-6187",0.0254196389277247,0.0395692942345232
"Votu-6188",0.0455791325797156,0.0521542973855106
"Votu-6189",0.0173067673000456,0.0200166964864887
"Votu-6190",0.0837063082860162,0.116628114569941
"Votu-6191",0.072948307857122,0.0890953000809382
"Votu-6192",0.0472383912947162,0.0700056579127657
"Votu-6193",0.0945301424775711,0.124511316668079
"Votu-6194",0.0404424738083431,0.0617008033698891
"Votu-6195",0.0764061439900358,0.111162875241245
"Votu-6196",0.0177856986583762,0.0206491907944686
"Votu-6197",0.092687856832808,0.124793200052336
"Votu-6198",0.0452524627109543,0.0458058935961897
"Votu-6199",0.0544472948019771,0.06907981513311
"Votu-6200",0.0571716923128989,0.0679274238217094
"Votu-6201",0.0529975758543001,0.07674153288584
"Votu-6202",0.0954155222403965,0.11623946745242
"Votu-6203",0.0565654163231831,0.075560263495651
"Votu-6204",0.0344988363804358,0.0382955596509692
"Votu-6205",-0.258823306308227,-0.0761381446525555
"Votu-6206",0.0369801085454301,0.0415339551550096
"Votu-6207",-0.212348912780533,-0.0249996014432467
"Votu-6208",0.0016694993113037,0.0326557790492312
"Votu-6209",0.0228787499275381,0.031793185101928
"Votu-6210",0.0714779454797839,0.0881576087263628
"Votu-6211",0.109460015890849,0.143470524170187
"Votu-6212",0.0388316702339999,0.0609027474834147
"Votu-6213",0.0568677390242071,0.0656172226604473
"Votu-6214",NA,NA
"Votu-6215",0.044559379084174,0.0420381032347023
"Votu-6216",0.0113484032983875,0.018269503408563
"Votu-6217",0.0323765100469347,0.035793667375925
"Votu-6218",0.0875949949703603,0.108257289781617
"Votu-6219",0.0835805787573633,0.10180840411954
"Votu-6220",-0.101119880293607,-0.0300815966441788
"Votu-6221",0.0385512437788114,0.0392364958569409
"Votu-6222",0.0495990322631175,0.055313705890303
"Votu-6223",0.0295106928724214,0.0316728138064827
"Votu-6224",0.0449735419382945,0.0600029431583887
"Votu-6225",0.0351539229335227,0.0389804697238552
"Votu-6226",0.0464179427333235,0.0541650113959626
"Votu-6227",0.122217477391807,-0.119978583246735
"Votu-6228",0.0812065691618761,0.0966746460735545
"Votu-6229",-0.322765905621495,-0.166196601654851
"Votu-6230",-0.0108024528141393,0.0355801602825762
"Votu-6231",0.0939786651159932,0.112927249687581
"Votu-6232",-0.445954520870302,-0.150835290017542
"Votu-6233",0.05372890622681,0.0704772509577807
"Votu-6234",0.0515271397928278,0.0443079870713344
"Votu-6235",0.0516761848255249,0.0556307381220283
"Votu-6236",0.0922215044507158,0.114297808041492
"Votu-6237",0.0484453008082606,0.0478914532811589
"Votu-6238",0.0580687646035087,0.0700098779386587
"Votu-6239",0.0682380144558068,0.0957689658635784
"Votu-6240",0.0524071572102035,0.0732565320229869
"Votu-6241",0.0953774761366747,0.116196884694326
"Votu-6242",0.0884564956965924,0.111134881055247
"Votu-6243",0.0488443061929653,0.0480404005683536
"Votu-6244",0.0388642601615944,0.0461871913984295
"Votu-6245",0.0372007985949763,0.0464529305272399
"Votu-6246",0.0489299450340287,0.0568724815148901
"Votu-6247",0.063772333523324,0.0729030669888457
"Votu-6248",0.108149130362676,0.142713312568463
"Votu-6249",-0.440538234119661,-0.148646827025904
"Votu-6250",0.0510963513516544,0.0556412587116869
"Votu-6251",0.0362376191732035,0.0479181633128561
"Votu-6252",0.0320163226652086,0.0431869805211451
"Votu-6253",0.0473575665187653,0.056310820222692
"Votu-6254",0.0507037713390419,0.0575237901802629
"Votu-6255",0.0655259754105232,0.0850183115637936
"Votu-6256",-0.0313587339627383,0.0237196915325459
"Votu-6257",0.0706909351915124,0.0870784987210739
"Votu-6258",0.0737535732580222,0.0863229137830724
"Votu-6259",0.0379374737447749,0.0368772618359306
"Votu-6260",0.0488691679589395,0.0473469416072738
"Votu-6261",0.0835866496064073,0.115540164384301
"Votu-6262",0.0809178452367281,0.0967337592930659
"Votu-6263",0.100528584081449,0.137134863976839
"Votu-6264",0.0484638428303485,0.0466137415990282
"Votu-6265",-0.0108490981036028,0.0218625352471099
"Votu-6266",0.0809797330782078,0.102445228174261
"Votu-6267",0.0379374737447749,0.0368772618359306
"Votu-6268",0.0670594835783781,0.0832110027667866
"Votu-6269",0.0292943602482851,0.0313508188619077
"Votu-6270",-0.16464992552936,-0.0410641475914897
"Votu-6271",0.0602773776331998,0.0525767004495995
"Votu-6272",-0.0103113388078474,0.0300120252318318
"Votu-6273",0.0809178452367281,0.0967337592930659
"Votu-6274",0.035549467860349,0.0486132306984806
"Votu-6275",0.084337108607007,0.097845225481491
"Votu-6276",0.0792364343738212,0.0943209243230744
"Votu-6277",0.0295280968158618,0.0316987182757038
"Votu-6278",0.0573724450430826,0.0590927912650985
"Votu-6279",0.0575932605496115,0.0688427963653672
"Votu-6280",0.0769715455202652,0.0995142273883723
"Votu-6281",0.0809671525575332,0.104425799440032
"Votu-6282",-0.0608925432292155,0.00435471853516148
"Votu-6283",-0.155513912095274,-0.0414619153824808
"Votu-6284",0.056010693499753,0.0572383425477386
"Votu-6285",0.0391122915991916,0.0391383566149034
"Votu-6286",0.0179742088646841,0.0422713565181998
"Votu-6287",0.0444948400081818,0.0507771310704544
"Votu-6288",0.0451932700665831,0.0554883581068629
"Votu-6289",0.0324551988602367,0.035987081109762
"Votu-6290",0.0380820388548551,0.0646227795710929
"Votu-6291",0.0809178452367281,0.0967337592930659
"Votu-6292",0.0753871612200298,0.0957914862101359
"Votu-6293",0.0415782110797355,0.0424638947795968
"Votu-6294",-0.00957479800339213,0.0181990292643864
"Votu-6295",0.0596816243489385,0.0677053994015264
"Votu-6296",NA,NA
"Votu-6297",0.0441979100999656,0.0432588085398519
"Votu-6298",0.0860652369121018,0.121367133071841
"Votu-6299",0.0569356436671832,0.0454551879308847
"Votu-6300",0.04882778516042,0.0624718384425915
"Votu-6301",0.0378426745402559,0.0353844123093055
"Votu-6302",0.051763193370143,0.0600903719638355
"Votu-6303",0.0757064883116336,0.0891608151047586
"Votu-6304",0.062493603436117,0.0782229446527661
"Votu-6305",0.0193786018900745,0.0324695348073077
"Votu-6306",0.0830928614515234,0.102432832760987
"Votu-6307",0.0487214397483586,0.0486945637486203
"Votu-6308",-0.0494887310354259,0.00465409479592503
"Votu-6309",0.0320718791822578,0.0559336824632016
"Votu-6310",0.0552029300671773,0.0561166488779923
"Votu-6311",0.0478971634960072,0.0498972912835025
"Votu-6312",0.0358925404481549,0.0408397861307806
"Votu-6313",0.0210613917233287,0.0656291137663211
"Votu-6314",NA,NA
"Votu-6315",0.0880747237039385,0.113027938199416
"Votu-6316",0.084014500309163,0.120032476077972
"Votu-6317",0.0568693104186587,0.0653198042501709
"Votu-6318",0.00609346446755174,0.0461415244867844
"Votu-6319",0.022642838911143,0.0417247078597688
"Votu-6320",0.0776558971089875,0.0948641438322478
"Votu-6321",0.0416376364810347,0.0476050902412157
"Votu-6322",0.0553143612057882,0.0688954507432085
"Votu-6323",0.0574748235276141,0.07178270938639
"Votu-6324",0.061106771003249,0.0741734353262442
"Votu-6325",0.0395049560326904,0.0396896905188194
"Votu-6326",-0.0430514019638242,-0.00521260516076653
"Votu-6327",0.0932157765514113,0.117125386032922
"Votu-6328",0.118537355160966,0.154451114856338
"Votu-6329",0.0446611126879752,0.0552043862142823
"Votu-6330",0.0486434664721652,0.0583367234745614
"Votu-6331",0.0758161307924144,0.0900617218427922
"Votu-6332",0.0379374737447749,0.0368772618359306
"Votu-6333",0.0634752506176375,0.081623761097727
"Votu-6334",0.0544822395532048,0.0646609515679796
"Votu-6335",0.0835304763932186,0.111769067201858
"Votu-6336",0.0768419828800925,0.0942009228027428
"Votu-6337",0.0954122671638739,0.126332959427218
"Votu-6338",0.0470443481736367,0.0554631361768781
"Votu-6339",0.0376900652511313,0.0367991548827049
"Votu-6340",0.070599374771281,0.0827918152528337
"Votu-6341",0.0670894430417546,0.0893409911496905
"Votu-6342",-0.055959929830452,-0.00048669380002129
"Votu-6343",0.0584268700055573,0.0656776106033576
"Votu-6344",0.0763861074232999,0.109951357438793
"Votu-6345",0.10215675797666,0.130093220877809
"Votu-6346",0.0738535727467959,0.0934747197325368
"Votu-6347",0.103502812669282,0.12329845317382
"Votu-6348",0.0510451383818592,0.0555889422723383
"Votu-6349",NA,NA
"Votu-6350",0.0697248606782096,0.0895841666021238
"Votu-6351",-0.0649940176656122,0.00124749299154475
"Votu-6352",0.0299574330925625,0.0455092383651858
"Votu-6353",0.305202530521553,-0.578677356883355
"Votu-6354",0.0540364847272777,0.0607928342938681
"Votu-6355",0.101654939123024,0.134307984835645
"Votu-6356",0.0623928730137481,0.0793848149408097
"Votu-6357",0.0834382044493932,0.107200085789919
"Votu-6358",0.00445843051187407,0.0207910384256381
"Votu-6359",0.0734921008858892,0.0926421801402862
"Votu-6360",0.0473901815633858,0.0516115498617376
"Votu-6361",0.0110871276297564,0.0718968177048749
"Votu-6362",NA,NA
"Votu-6363",0.100900152202476,0.132363232053553
"Votu-6364",0.0800982159058856,0.0947428743476753
"Votu-6365",0.087890780028285,0.11833589188955
"Votu-6366",0.0522442378460075,0.0654308291055598
"Votu-6367",0.0304081173977005,0.0328277001007834
"Votu-6368",-0.127094523410863,-0.0238485038153355
"Votu-6369",0.0485623846418495,0.0484820081850936
"Votu-6370",0.0986532675502145,0.133647091867111
"Votu-6371",0.0346611964852873,0.0531545277292087
"Votu-6372",0.10171188195013,0.136119196863956
"Votu-6373",0.065786845994158,0.0879774388308286
"Votu-6374",0.0282637277900276,0.0338232566492973
"Votu-6375",0.0491131306013625,0.0474447694453637
"Votu-6376",NA,NA
"Votu-6377",0.0455616847616135,0.0492269295457295
"Votu-6378",0.0714929302235018,0.0947773871477201
"Votu-6379",0.0719428881514121,0.088225488093639
"Votu-6380",-0.0276658300522638,0.0157441451019311
"Votu-6381",0.0421104523466017,0.0538013740133671
"Votu-6382",0.0667118842974766,0.0760902012177812
"Votu-6383",0.0289144846510609,0.0378020740973813
"Votu-6384",0.0477413406096319,0.0498702951672849
"Votu-6385",0.0607029154763276,0.0884716019293114
"Votu-6386",NA,NA
"Votu-6387",0.0674273354030722,0.0866784481000404
"Votu-6388",0.0517040746954856,0.0758168486645261
"Votu-6389",0.0837584677260688,0.109809216706407
"Votu-6390",0.0693388457316527,0.0854013014661716
"Votu-6391",0.0175514310282977,0.031120179206555
"Votu-6392",0.103404709901241,0.138319198802683
"Votu-6393",0.0485681559436492,0.0567566867185803
"Votu-6394",0.0444082395794392,0.0663079687149712
"Votu-6395",NA,NA
"Votu-6396",0.0541342031941797,0.0678941500805108
"Votu-6397",0.072449417340804,0.091560139994833
"Votu-6398",0.0486408398807542,0.0472618175510482
"Votu-6399",-0.0168124332424924,0.0439284538521459
"Votu-6400",0.106216786023336,0.139653198564664
"Votu-6401",0.103832335500918,0.139962678524212
"Votu-6402",-0.35236405026545,-0.116276550012295
"Votu-6403",0.08052137414588,0.0961576226963166
"Votu-6404",-0.0158776807159046,0.0165601511047169
"Votu-6405",0.0577488355525194,0.065039678568831
"Votu-6406",0.121705565523678,0.160544180240966
"Votu-6407",0.0715721879134163,0.0913962559679095
"Votu-6408",NA,NA
"Votu-6409",0.073881834379976,0.0909724878134341
"Votu-6410",0.0368094847033053,0.0356810810277612
"Votu-6411",0.0932166598143914,0.122906897828308
"Votu-6412",0.0489467274819179,0.0600130784689541
"Votu-6413",-0.285421191715372,-0.12375849167426
"Votu-6414",0.0770943272164427,0.0938913320725212
"Votu-6415",-0.0204211946406369,0.0223924992170479
"Votu-6416",-0.00474992759676831,0.0237228165231092
"Votu-6417",-0.27096715936661,-0.0840240284744915
"Votu-6418",0.0608051023121439,0.0679469610974984
"Votu-6419",0.0894701988954048,0.115073556083148
"Votu-6420",0.0860470009760726,0.102533247743432
"Votu-6421",0.0438280023226763,0.0452296054310955
"Votu-6422",0.0373571963048294,0.0447919699400882
"Votu-6423",NA,NA
"Votu-6424",0.0468990813565405,0.04865187110712
"Votu-6425",0.059762939716966,0.0767010224960596
"Votu-6426",0.0832889921302506,0.105698867765823
"Votu-6427",0.0808219842553298,0.0965940238835002
"Votu-6428",0.0576501074676949,0.0650723339931533
"Votu-6429",0.0429302470543586,0.0492165299450843
"Votu-6430",0.0346687807543008,0.0380723592975674
"Votu-6431",0.0398482288461971,0.0485837719404703
"Votu-6432",0.0368015928052313,0.0285361964845237
"Votu-6433",0.0380218983890808,0.0374299191809321
"Votu-6434",0.0379374737447749,0.0368772618359306
"Votu-6435",0.0893655176080133,0.106909839954026
"Votu-6436",0.0438280023226763,0.0452296054310955
"Votu-6437",0.0632076883501382,0.0775784483368491
"Votu-6438",0.0428848584045846,0.0456195196650051
"Votu-6439",0.0500696327060214,0.0495702542509793
"Votu-6440",0.0435584228553592,0.0520971733153049
"Votu-6441",-0.419621142076594,-0.153361720500231
"Votu-6442",0.0450264153525939,0.0534681856302113
"Votu-6443",0.0505960907643524,0.0563803179832568
"Votu-6444",-0.184737778118444,-0.139910228407772
"Votu-6445",0.040298957680381,0.0435900481569432
"Votu-6446",0.0452716130058476,0.0149623247600835
"Votu-6447",0.054417996040708,0.0613736857560617
"Votu-6448",0.0871771510688762,0.12608185120161
"Votu-6449",0.103404709901241,0.138319198802683
"Votu-6450",0.0545026136349474,0.057997216413435
"Votu-6451",0.0464030700895669,0.0562724501071698
"Votu-6452",0.0534029901504163,0.0747645012178262
"Votu-6453",0.0507431079818819,0.0599660789281909
"Votu-6454",0.0779649301187297,0.0943631857023044
"Votu-6455",0.0167235076457999,0.0310979474318021
"Votu-6456",0.0546881897399759,0.0641913710176029
"Votu-6457",NA,NA
"Votu-6458",0.0515004096280621,0.0605443690987936
"Votu-6459",0.0391122915991916,0.0391383566149034
"Votu-6460",0.0072550905001662,0.0412032693716137
"Votu-6461",0.043092727685792,0.0585780841531153
"Votu-6462",0.000342574182351537,0.00830584783820311
"Votu-6463",0.0410344847197788,0.0421260727128147
"Votu-6464",-0.00503230172819836,-0.0596710741285698
"Votu-6465",0.0806943528904202,0.0964089887794682
"Votu-6466",0.0487015471044866,0.0546485862640482
"Votu-6467",0.0282637277900276,0.0338232566492973
"Votu-6468",0.0437135061333363,0.045044477920319
"Votu-6469",0.0585904471507535,0.0702113537760089
"Votu-6470",0.0458613709373921,0.0536762959156354
"Votu-6471",-0.0749315506512759,0.0012748362127264
"Votu-6472",0.0228881946539087,0.04802817967904
"Votu-6473",-0.107593506202463,-0.00973503987461028
"Votu-6474",-0.0506264898831263,-0.00573242099716788
"Votu-6475",0.0369999664647491,0.0369757390021232
"Votu-6476",-0.15110424609153,-0.0341031432318657
"Votu-6477",0.0993916089536899,0.130706326737879
"Votu-6478",0.0388313564768515,0.0450329775250115
"Votu-6479",0.0611477250319805,0.0814507155746296
"Votu-6480",0.0655762314597867,0.0884043418713348
"Votu-6481",0.0593338725248804,0.076080406288745
"Votu-6482",NA,NA
"Votu-6483",0.0553770525269025,0.0639783002592954
"Votu-6484",0.045680965085991,0.0514767417591429
"Votu-6485",0.0469693471844159,0.0560071477440476
"Votu-6486",0.0759035222154742,0.097323456640736
"Votu-6487",0.109765632613911,0.144920807350389
"Votu-6488",0.0589951363236417,0.0736810993861887
"Votu-6489",0.0482793495065486,0.0477630381895947
"Votu-6490",0.0296339958613775,0.0318527101246415
"Votu-6491",0.0417383589411091,0.0483543301679767
"Votu-6492",0.0594677715447165,0.0757800953838283
"Votu-6493",0.0594745247144401,0.076101974314309
"Votu-6494",0.0376727822000427,0.0419982072714337
"Votu-6495",0.0585904471507535,0.0702113537760089
"Votu-6496",0.0790207294523255,0.0907640231802284
"Votu-6497",0.0639353268254141,0.0826766943841237
"Votu-6498",0.0497324290089551,0.0585532855821464
"Votu-6499",0.0760861665712104,0.0957612660649472
"Votu-6500",0.048246767190402,0.0555424283914782
"Votu-6501",0.0402128312144682,0.0404958211143231
"Votu-6502",0.0913433553212695,0.118416597964335
"Votu-6503",0.103404709901241,0.138319198802683
"Votu-6504",0.0399417265571589,0.0387551883884666
"Votu-6505",0.0788706685535522,0.0659719793398032
"Votu-6506",0.0657435255728355,0.0914901850635172
"Votu-6507",0.0879434092956356,0.114724499140089
"Votu-6508",0.0616016456459138,0.0741622822066327
"Votu-6509",0.0600617676925809,0.0704478665491845
"Votu-6510",-0.181152061763398,-0.13985391828602
"Votu-6511",0.0611386222172043,0.0781843186026087
"Votu-6512",0.0391122915991916,0.0391383566149034
"Votu-6513",0.0504764411647223,0.0556898333465757
"Votu-6514",0.056875188625353,0.0630350570990343
"Votu-6515",0.0588423590136583,0.0706050047481318
"Votu-6516",0.0558827307541955,0.0668096793944295
"Votu-6517",0.0611217774932281,0.0747473867264298
"Votu-6518",0.00887080210853695,0.0403497976656763
"Votu-6519",0.084299265885281,0.111255775013608
"Votu-6520",0.0794568796130272,0.0979048902367379
"Votu-6521",0.0206134775969275,0.0314695158207306
"Votu-6522",NA,NA
"Votu-6523",0.0793676908181104,0.102702180736996
"Votu-6524",0.0342521863870551,0.0542937478649721
"Votu-6525",0.0644520655358964,0.0795202708392205
"Votu-6526",0.051734793861193,0.0576879351181597
"Votu-6527",0.0801299988463434,0.0898591816321108
"Votu-6528",0.0177342377716944,0.0205597108331984
"Votu-6529",0.0648832202698409,0.0839465201807954
"Votu-6530",0.0526157451944116,0.073780958051615
"Votu-6531",0.104722257600238,0.143382887522639
"Votu-6532",0.039242441886408,0.033187773530758
"Votu-6533",0.0418015536420688,0.0582224003549747
"Votu-6534",0.0685124090107375,0.0817532993514883
"Votu-6535",0.0428537537013177,0.0502077650450012
"Votu-6536",0.0567942170975084,0.0695490249503
"Votu-6537",0.0536657658706599,0.0616844846969491
"Votu-6538",0.041349549355127,0.0426414454148869
"Votu-6539",0.0525653339657535,0.0610732043433974
"Votu-6540",0.0279777544374899,0.0264890072556618
"Votu-6541",0.0241529238993759,0.033758676770612
"Votu-6542",0.0654094754947187,0.081671943779471
"Votu-6543",0.0886768974964654,0.108906110293958
"Votu-6544",0.0801438442095086,0.109662381701563
"Votu-6545",NA,NA
"Votu-6546",0.0610685291117057,0.0770038331580781
"Votu-6547",0.100541089230355,0.133826011221881
"Votu-6548",-0.0525713056402412,-0.00717925370509132
"Votu-6549",0.0219706265585409,0.011769889114346
"Votu-6550",0.0484134416417279,0.0464171866486975
"Votu-6551",0.0463324849632125,0.0544951967337051
"Votu-6552",0.0304389642259744,0.0364840655284677
"Votu-6553",0.0940980825745288,0.124353502151644
"Votu-6554",0.0653696449069469,0.0819504899608555
"Votu-6555",0.0436369754837365,0.0506871390933683
"Votu-6556",0.0883522577241122,0.125880143147963
"Votu-6557",0.0576929100327587,0.0733727215663943
"Votu-6558",0.0769729028893551,0.0990604479831679
"Votu-6559",-0.0115070423683946,0.0356194734578966
"Votu-6560",0.10071798739312,0.128180716063563
"Votu-6561",NA,NA
"Votu-6562",0.059386316237077,0.0721891724262552
"Votu-6563",0.0695131410355512,0.0888478776062854
"Votu-6564",-0.0149599744660204,0.0238120949447227
"Votu-6565",0.10220460621118,0.135027222870636
"Votu-6566",0.058501722765438,0.0706900340686636
"Votu-6567",0.0408328798635676,0.0400051181370552
"Votu-6568",0.0485548751186935,0.047626308674169
"Votu-6569",0.0550414186213726,0.0744592623555177
"Votu-6570",0.104705842944712,0.143319801604692
"Votu-6571",0.0858620317331446,0.123604345412621
"Votu-6572",0.0803638590922706,0.10036571815132
"Votu-6573",0.0368024961204104,0.0356702169194374
"Votu-6574",0.0761384910993634,0.0892919523840429
"Votu-6575",0.102000272290379,0.0785225226719401
"Votu-6576",0.0299779402794834,0.0385303626460042
"Votu-6577",0.0375591023175198,0.0347114272349377
"Votu-6578",0.0437895621152782,0.0451674519223161
"Votu-6579",0.300731091720872,-0.574265105856707
"Votu-6580",0.0464017173777644,0.0500978795181026
"Votu-6581",0.0488107567968927,0.0560338760953206
"Votu-6582",0.0662453022312299,0.0838482060780643
"Votu-6583",-0.124308084011839,-0.027293049427284
"Votu-6584",0.0542581739625133,0.0650401435517652
"Votu-6585",0.0485931959991333,0.05075485394102
"Votu-6586",0.0421669761167372,0.0481193237986444
"Votu-6587",0.0926716006018179,0.11978404275289
"Votu-6588",0.0456214466100022,0.0538998364253087
"Votu-6589",0.0557537399865467,0.0660765536968905
"Votu-6590",0.0563595440546526,0.0676320456955937
"Votu-6591",0.0250529085074644,0.0287786933204709
"Votu-6592",0.0548087850646249,0.061440725535992
"Votu-6593",0.0518314596074597,0.0532081270392113
"Votu-6594",0.0791944775348867,0.0942294273868916
"Votu-6595",0.0249202594574804,0.0406818522116711
"Votu-6596",0.0596837948272943,0.0765372901305684
"Votu-6597",0.114015409704343,0.138146608631726
"Votu-6598",0.0493417997800642,0.0467477633930727
"Votu-6599",0.0352384249811867,0.0505904947666664
"Votu-6600",0.0611217774932281,0.0747473867264298
"Votu-6601",0.0411991957157861,0.0460643096662259
"Votu-6602",0.0379374737447749,0.0368772618359306
"Votu-6603",0.0379374737447749,0.0368772618359306
"Votu-6604",0.0351061156151138,0.0473777854291915
"Votu-6605",0.044423131572769,0.0456248530254159
"Votu-6606",-0.0356345062631831,0.0106289353961015
"Votu-6607",0.0285342072599828,0.0292612637971942
"Votu-6608",0.0519676708909607,0.0617017600461507
"Votu-6609",0.0555586974951064,0.060373755217929
"Votu-6610",0.0304087552872661,0.0370869416616178
"Votu-6611",0.0532169996777215,0.0646563687026695
"Votu-6612",-0.0617843516615531,-0.00886742786926308
"Votu-6613",0.0613719829984227,0.0745075848669395
"Votu-6614",0.0483175601635102,0.047891253902403
"Votu-6615",0.0755262159352457,0.0747677153430966
"Votu-6616",0.0974584184144274,0.122460934487118
"Votu-6617",0.0125244705511417,0.0323813365983186
"Votu-6618",0.0631778907077008,0.0798094835683593
"Votu-6619",0.0774974144586243,0.0918895083179204
"Votu-6620",0.067398817346874,0.084609110874912
"Votu-6621",0.0070050223569511,0.0262340091621345
"Votu-6622",0.075831629735432,0.0894099124452101
"Votu-6623",0.0233012570834299,0.0330941729365664
"Votu-6624",NA,NA
"Votu-6625",0.0718883566257046,0.0850524225854521
"Votu-6626",0.0247243305274922,0.0269307145663181
"Votu-6627",0.158618673301491,-0.261390854449807
"Votu-6628",-0.0627557411341045,-0.00329201486342575
"Votu-6629",0.0809178452367281,0.0967337592930659
"Votu-6630",0.0577739950945233,0.0696362320040332
"Votu-6631",0.0483108911117054,0.0508768135722276
"Votu-6632",0.0496478648143505,0.0573519294085226
"Votu-6633",0.0632378516193261,0.0771651841360365
"Votu-6634",0.0937459312544039,0.115675799187092
"Votu-6635",0.107934994601474,0.142617300810889
"Votu-6636",0.0544294751340871,0.0619765227821691
"Votu-6637",0.0291927404521979,-0.0574832812215167
"Votu-6638",0.0565591808445791,0.064464349697189
"Votu-6639",0.0812657998158395,0.0969622899701919
"Votu-6640",0.0345643448390746,0.0511996112367518
"Votu-6641",0.104414284619095,0.139203389999709
"Votu-6642",-0.0493413855755106,0.00254168538030446
"Votu-6643",0.0893048486916508,0.118093430446987
"Votu-6644",0.0564788623622424,0.0606462959270938
"Votu-6645",-0.372949828196325,-0.123864015173712
"Votu-6646",0.0698967091728466,0.0865472305113694
"Votu-6647",NA,NA
"Votu-6648",0.00319261820783065,0.0262697424328392
"Votu-6649",0.0334447782530964,0.0412499778923522
"Votu-6650",0.0167235076457999,0.0310979474318021
"Votu-6651",NA,NA
"Votu-6652",-0.116169750763148,-0.0331377291509003
"Votu-6653",0.06755535970907,0.0773159073645714
"Votu-6654",0.297698219744803,-0.570172861222564
"Votu-6655",0.0548146944228436,0.0797360502533481
"Votu-6656",0.0050501585265631,0.0305626211630682
"Votu-6657",0.0483816326879885,0.0478197214968354
"Votu-6658",-0.00737102061758628,0.0297817084317965
"Votu-6659",NA,NA
"Votu-6660",-0.0407148786559606,0.00221789147191815
"Votu-6661",0.0528500060435107,0.0704805693149671
"Votu-6662",0.108147981418956,-0.109001785516879
"Votu-6663",0.0494843809753966,0.0560142455109167
"Votu-6664",0.0264124936756637,0.0401625104041267
"Votu-6665",0.098088073857721,0.130492477261562
"Votu-6666",0.0774676716764208,-0.0268211469084951
"Votu-6667",0.0976460334164116,0.128744476238197
"Votu-6668",0.10537415017122,0.138597988631884
"Votu-6669",0.0565792487923856,0.0682080395342352
"Votu-6670",0.0279987248616055,0.037971676066854
"Votu-6671",0.0458474191764886,0.0531995540342811
"Votu-6672",0.0712367070038804,0.0878620334884307
"Votu-6673",NA,NA
"Votu-6674",0.296376883843114,-0.568782861888579
"Votu-6675",0.0745292577408332,0.101579542563952
"Votu-6676",0.0542444350460527,0.0768143388732791
"Votu-6677",0.0384978221951813,0.0368033837314392
"Votu-6678",0.0604982054091093,0.077739150208556
"Votu-6679",0.0950511810599997,0.124601264172493
"Votu-6680",0.0534906273019076,0.098122164169777
"Votu-6681",0.0487122735876469,0.0474090851798727
"Votu-6682",0.0728702424236289,0.102850927486902
"Votu-6683",0.00148973912883471,0.0249853267307187
"Votu-6684",0.0557827864775722,0.0633563873288603
"Votu-6685",0.052814224881739,0.0598103798914288
"Votu-6686",0.0484048004298907,0.0477938563647319
"Votu-6687",0.062180239232142,0.0739564811591816
"Votu-6688",0.0597595456012454,0.0717115414205612
"Votu-6689",0.0462930855258963,0.0741021508772298
"Votu-6690",0.0138766687792666,0.0305295824168944
"Votu-6691",0.0816592492878723,0.102178604446215
"Votu-6692",0.0340477118514172,0.035171647423634
"Votu-6693",0.0437085820027626,0.0450365161528479
"Votu-6694",0.0454725166084482,0.0388681909747643
"Votu-6695",-0.370755039768504,-0.106231943682499
"Votu-6696",0.0809178452367281,0.0967337592930659
"Votu-6697",0.0124160947671511,0.0210433499884037
"Votu-6698",0.296472174791472,-0.566772368775391
"Votu-6699",0.0518308449708951,0.0542833590193141
"Votu-6700",-0.190577375041708,-0.0562204208838508
"Votu-6701",0.0417321284737267,0.0617342756902578
"Votu-6702",0.0455265980186068,0.0555236702423114
"Votu-6703",0.0688341681875944,0.0879188704169214
"Votu-6704",0.0122520608955837,0.0707468910779473
"Votu-6705",-0.0522437324071146,0.00667347014266369
"Votu-6706",0.102501547325297,0.133771989867608
"Votu-6707",-0.00614898770386,0.0295732483242481
"Votu-6708",0.0531332525297991,0.059335348129217
"Votu-6709",0.0531831121509226,0.0549780972809398
"Votu-6710",-0.0238600084264193,0.0219093433647309
"Votu-6711",0.0521343920201808,0.0628033524285039
"Votu-6712",0.0875931298919972,0.117174786264526
"Votu-6713",0.0319147150972128,0.0624484352446948
"Votu-6714",0.0167235076457999,0.0310979474318021
"Votu-6715",0.0809178452367281,0.0967337592930659
"Votu-6716",0.0379374737447749,0.0368772618359306
"Votu-6717",0.13457172749952,-0.241007979274969
"Votu-6718",0.0447521096435169,0.0507400949702733
"Votu-6719",0.0591118075541812,0.070971311153623
"Votu-6720",0.0628119968242711,0.0755809198305587
