,No-1,No-2,No-3,No-4,No-5,No-6,Early-1,Early-2,Early-3,Early-4,Early-5,Early-6,Early-7,Early-8,Early-9,Early-10,Early-11,Early-12,Early-13,Early-14,Early-15,Early-16,Early-17,Early-18,Early-19,Early-20,Early-21,Early-22,Early-23,Early-24,Early-25,Early-26,Early-27,Early-28,Early-29,Early-30,Early-31,Early-32,Early-33,Early-34,Early-35,Early-36,Early-37,Early-38,Early-39,Early-40,Early-41,Early-42,Early-43,Early-44,Early-45,Early-46,Early-47,Early-48,Early-49,Early-50,Early-51,Early-52,Early-53,Early-54,Early-55,Early-56,Early-57,Early-58,Early-59,Early-60,Early-61,Early-62,Early-63,Early-64,Early-65,Early-66,Early-67,Early-68,Early-69,Early-70,Early-71,Early-72,Early-73,Early-74,Early-75,Early-76,Early-77,Early-78,Early-79,Early-80,Early-81,Early-82,Early-83,Early-84,Early-85,Early-86,Early-87,Early-88,Early-89,Early-90,Early-91,Early-92,Early-93,Early-94,Early-95,Early-96,Early-97,Early-98,Early-99,Early-100,Early-101,Early-102,Early-103,Early-104,Early-105,Early-106,Early-107,Early-108,Early-109,Late-1,Late-2,Late-3,Late-4,Late-5,Late-6,Late-7,Late-8,Late-9,Late-10,Late-11,Late-12,Late-13,Late-14,Late-15,Late-16,Late-17,Late-18,Late-19,Late-20,Late-21,Late-22,Late-23
Early-71,0.998771502993551,0.994653019555268,0.997223979660907,0.976991654529162,0.989413634149832,0.936138665889063,0.995834946660404,0.982504386488358,0.985859388299278,0.998435116800436,0.878191567887666,0.881198084217166,0.946284944992968,0.992140308335777,0.88426630388509,0.982412723515345,0.99959780754151,0.997248869074419,0.962627194829546,0.995996013158706,0.999509851412655,0.999269272822031,0.983247856231471,0.999262055529931,0.965549033457577,0.889518976417132,0.995852930586323,0.889547287055487,0.993315018461624,0.999233737226523,0.999873504423541,0.993836328974921,0.993719240724887,0.999645171955402,0.989330603680978,0.972067898845818,0.992051968675262,0.975480432576741,0.996934851343583,0.999744245673046,0.992452317937674,0.986508924214844,0.858178762491344,0.987699231186307,0.996172602780537,0.971796499782465,0.992575562533818,0.99814203526541,0.998817068040547,0.881379201767039,0.996098757245386,0.84442540875842,0.995944384237806,0.995950681205378,0.997255208927707,0.997116689615331,0.973461820998132,0.994871719468443,0.983517846902511,0.985407242433687,0.998565863402437,0.998138235366877,0.996766755546379,0.965185169406443,0.973454940334468,0.992294810575216,0.990616069005811,0.989457206470945,0.996201289895444,0.885614899529559,0.99633832891376,0.995469648921428,0.991108859572194,0.998342994079505,0.991663568029316,0.992730366788898,0,0.996684129489014,0.994751576476501,0.999227382439306,0.997173926651571,0.994725885857419,0.972383671906238,0.983973178345423,0.990773296183898,0.998195567575045,0.998418054507773,0.999119473446159,0.999169862336807,0.992367792944072,0.999874388495015,0.996580909275587,0.997259410452621,0.994676043674962,0.997316908649481,0.990035964107067,0.987971061327387,0.931004579219089,0.997951489503519,0.843558704478412,0.996383048472272,0.99652194022314,0.990057704999882,0.999018144999067,0.974946764677026,0.997594768072309,0.996891166371909,0.99913217942347,0.955366130650413,0.999223452040389,0.972818358113095,0.998337573269279,0.874310320840493,0.994076145721709,0.98432100576102,0.994175756201356,0.96070565875581,0.878741669942235,0.995459894776161,0.97137630673266,0.988228166375886,0.965333488964022,0.981379124509865,0.998313391377493,0.978077158235727,0.998752823254703,0.907331400675749,0.990606451190756,0.995172457732961,0.998545526520047,0.997588874086608,0.961393376236892,0.970884573001483,0.995321963282634,0.990764025195788,0.984840667160257,0.946325985480435,0.997102948058159
Early-72,0.998929536394346,0.998179847835295,0.997956140717485,0.997144040753198,0.998929781416553,0.994342400665169,0.974331000463462,0.989086413244337,0.998756274414037,0.999281052934328,0.992821153387472,0.992962895028234,0.99216794875252,0.986277698058641,0.993642237914146,0.99789863550817,0.997493130502554,0.989565170058603,0.998317865803678,0.998337280482727,0.992482025246873,0.999450003799231,0.999200747300125,0.998337876576113,0.990704736298596,0.997821236168407,0.999181931963611,0.997549787161773,0.998175854222566,0.998970126665659,0.999731583409571,0.997975618937826,0.99141338661601,0.999471654404684,0.999876708576355,0.999528113856676,0.998901278962396,0.999526000874639,0.998711423153276,0.999778652634069,0.998022575091468,0.993246824219624,0.99676049440035,0.97956431312548,0.99890365463684,0.985545723056476,0.997390976401711,0.995844223261025,0.999307755027044,0.997356535129858,0.998518503288797,0.997742138432974,0.997502828910623,0.998452304470408,0.999338902304518,0.999328919923098,0.998647234754322,0.994902895600606,0.996770791362241,0.98803670549873,0.999093660320706,0.992364988984041,0.470981016983855,0.997557594383098,0.986709353166215,0.99634230705571,0.993318234697316,0.996097017523268,0.998367316186027,0.995156668262017,0.994289639037907,0.999598039450081,0.999059126053149,0.998890254752906,0.990261748567112,0.999619779025112,0.996684129489014,0,0.998308608389621,0.999475053929578,0.993227351902774,0.998528824851708,0.999628188248458,0.985556100830152,0.999476011129083,0.990336920472833,0.999563932005606,0.998099865632252,0.999619185650466,0.99025758472178,0.99994626962278,0.992316054286723,0.999159649445529,0.999535472958216,0.99681898460206,0.996537556453402,0.997765370552848,0.999117512411218,0.999531529386565,0.99699172567915,0.999372087108497,0.998216807422114,0.993578656198512,0.999660085304019,0.998305139185316,0.999466226743179,0.996147123379913,0.998950125766845,0.998591637716548,0.972041234597604,0.996358750498373,0.998856587998612,0.998094558919467,0.998603941143985,0.998292017076968,0.990818539702501,0.999421533705126,0.996485488838617,0.974743316636321,0.99558781177309,0.990822644316633,0.997359194274551,0.998276983902279,0.999633421339891,0.998392812381322,0.999342990038487,0.996853606865611,0.999177830868667,0.995196601973454,0.991956734935243,0.994161223243387,0.997197194690071,0.990857828425206,0.998912297945996,0.980599330623355,0.999704294136161,0.993032095098172,0.997091172956052
Early-73,0.999468217907102,0.998671478408872,0.99746015526763,0.988868817730008,0.998223892384386,0.989826350260006,0.995499998272075,0.987636700906275,0.993005305831115,0.863502494241458,0.998838368730048,0.99915418458442,0.993813603682281,0.997655817883707,0.997454264290539,0.999895188675209,0.998684446428599,0.994524227414272,0.998639480336785,0.995183782274334,0.998548188005193,0.999731969620649,0.995003490121831,0.999932506909029,0.999320088675748,0.999817008520342,0.996681610908457,0.999828317293155,0.986498584259718,0.99992472304851,0.999774669083724,0.993017631670039,0.996000734761532,0.996965945423652,0.999534129724469,0.99939932415922,0.989097906012021,0.999367998996454,0.993114968859101,0.999858635586329,0.994227214375817,0.995566935213162,0.997916030091253,0.995185371572221,0.995738174869134,0.991779050618544,0.993775233004115,0.999052609432482,0.997894549993155,0.999163570619762,0.996038008429138,0.997155951386699,0.995030956103414,0.999857190511845,0.773939685878387,0.999080174067426,0.992113840349645,0.996091064458806,0.994745380602246,0.998958131583262,0.99787107114804,0.999036349925184,0.998024276559598,0.997966955952483,0.997945878055222,0.985449051455853,0.997336816321625,0.995716872301585,0.204476922146857,0.997600650397284,0.998461205082689,0.999748818042686,0.988154616786142,0.993919965433511,0.995095963338799,0.99937176329485,0.994751576476501,0.998308608389621,0,0.998489561845754,0.994727125747347,0.991336750230598,0.994827769176483,0.99167201978885,0.99893299228356,0.996734212143837,0.999824478080032,0.997668570962008,0.997917563979023,0.995099211358492,0.998956136535912,0.999603174635058,0.992318769124058,0.997667243671441,0.998924602453913,0.990226955794679,0.985830094662676,0.999453986636388,0.999750824248703,0.998742627173901,0.99538215360192,0.995528643714424,0.991300514925617,0.982342912447722,0.995943582708878,0.999713721321433,0.990569014288452,0.999710453250144,0.99622770211776,0.997694991045002,0.993588476970358,0.994927304407483,0.999457423614259,0.991487519896099,0.987844878341458,0.99712189552436,0.999092230622449,0.995115431902012,0.996178665739257,0.999293849955836,0.989926955632714,0.999085242500705,0.999015414076855,0.998168210508388,0.999517940602013,0.999828407772235,0.994250888467517,0.999465211319427,0.994777445974818,0.998405141435278,0.997662421244149,0.992950259917704,0.999259474960127,0.99951918400959,0.996508572463976,0.995091315286601,0.999254457542336,0.996663458194903
Early-74,0.999902427839249,0.999779822842223,0.999786334047334,0.999235950086545,0.999263240427771,0.99924730740869,0.993750644799328,0.999583562777739,0.999954954040525,0.998698638448649,0.998890850077041,0.998943077071361,0.999182812591897,0.990529761265289,0.999235342929857,0.999036659877868,0.999736450337069,0.997120091148833,0.99956245917515,0.99912423217017,0.993148472572233,0.999801230652059,0.999861909866855,0.999953038757244,0.999194835027862,0.999163952216261,0.998653051950548,0.999221109523135,0.999343590330451,0.99985309632992,0.999912264764504,0.998264932204251,0.995755352090072,0.999695826569822,0.999893807606947,0.998902185009203,0.997872991085619,0.999737053074968,0.997594481105619,0.999832079152468,0.99882412622812,0.998576669785246,0.999260806571326,0.999445441574029,0.997885190331439,0.99988006920956,0.999254917568762,0.998632016842639,0.999606738308,0.999228068135229,0.999809073190779,0.999195735173114,0.999318085021946,0.999054843864763,0.998622130070692,0.999960102008835,0.999868712809326,0.999968904598175,0.999828873081622,0.999263655923468,0.99832411559893,0.999971488171757,0.999738831774058,0.9998469797012,0.99764317773733,0.991084131475239,0.998909536126401,0.999933281118944,0.997747242194998,0.999193530074164,0.999340096760655,0.999870515362682,0.720302022657567,0.996084801534168,0.997909774259927,0.999931136572497,0.999227382439306,0.999475053929578,0.998489561845754,0,0.99921339313883,0.999262402020055,0.999732323557566,0.998345965779812,0.999783280180154,0.999527012353542,0.999961448394747,0.935183705646031,0.999823135455019,0.999472253810678,0.99825242573771,0.999285488128135,0.999858937410729,0.99975695651187,0.998679096151109,0.998478304505017,0.987772093340083,0.999029759977875,0.999944501755584,0.999238868200857,0.998339991663626,0.989818624604567,0.993900836897142,0.998685501367259,0.999249956469416,0.9997693094181,0.999300537609845,0.999966799555445,0.999658107994459,0.998648175538474,0.996610683210015,0.999872251123155,0.998915922309131,0.995259101617769,0.954641711073479,0.997668442571725,0.999913858065887,0.999231864664353,0.999985018054686,0.999262641369764,0.998430096388142,0.999253859761296,0.999941318180909,0.998429198609934,0.998503273439595,0.99826639291159,0.999229985696027,0.999319623871427,0.999328054806104,0.999873998280219,0.998434505684313,0.999015353228357,0.998763154031058,0.999270952991524,0.999775885962387,0.999981125386239,0.999137864352128,0.993861394676569
Early-75,0.995606728908862,0.998524078117579,0.99833354823695,0.996066003669419,0.999300788947321,0.99617725572992,0.995011266150424,0.989913465161745,0.979204660861372,0.998518550752416,0.9973541442051,0.997485425893439,0.99492830382705,0.997259516393429,0.996113584352315,0.999714990208193,0.998074645306066,0.991034422100757,0.998989463425723,0.996853094442244,0.995013632460008,0.999390157539939,0.997365499450622,0.999902592031974,0.999378798008895,0.998880430465923,0.999068825973435,0.999844105075782,0.995980214253949,0.999965857230257,0.999812397953753,0.995514290524406,0.991457414642969,0.998583643484195,0.998672179275436,0.999759003263987,0.997104261124807,0.99975563257343,0.994151836217382,0.999902241355841,0.995272598907056,0.994380752742002,0.999655512187206,0.995066982411585,0.997094322615931,0.991550430463442,0.989974218165974,0.998666838421654,0.99859323929536,0.999829378861176,0.998207328516741,0.999111531893411,0.997077745265397,0.997994870402816,0.997282960066325,0.999721981302859,0.995599355235909,0.998614913405308,0.972609359751217,0.99843041553902,0.998434007703397,0.997493517725896,0.992901901448674,0.999811758850185,0.997638072314345,0.99185478520981,0.998280541932789,0.997909179744936,0.993550406015045,0.999002033670381,0.995108646207541,0.999816497590568,0.996604279946586,0.996625184538387,0.993659465291998,0.999712321589647,0.997173926651571,0.993227351902774,0.994727125747347,0.99921339313883,0,0.992669343723413,0.999186738766749,0.989044713093948,0.999292563173631,0.992644006306909,0.999895105659632,0.998522684837665,0.998863679645155,0.991108575071337,0.999195729818812,0.996522964433942,0.996025769294339,0.999753102324168,0.999084729663912,0.992425503066991,0.989215395433936,0.998652830470829,0.999830407892309,0.998406925048412,0.998700657759943,0.997364599561416,0.991888908238759,0.997424205214246,0.996657123402098,0.999845783347271,0.977824257522812,0.999906550014251,0.974718218251023,0.99307928232936,0.995485791691183,0.998884812595315,0.999749397883508,0.99404739186836,0.995981477007193,0.980923637503917,0.998530281784417,0.99863768658223,0.997381052467063,0.999649117304623,0.986368211552145,0.998803045962718,0.999597075243624,0.998393240246932,0.99986304197953,0.999409044207254,0.999628372489531,0.999882702466224,0.996541951930908,0.997891632970949,0.991458730417362,0.998639934706574,0.999752001464755,0.999916369719027,0.997219330297345,0.999786253093958,0.998558591123108,0.996244354912922
Early-76,0.996749427808649,0.996007065845682,0.996641786293919,0.85453541846657,0.885585920813812,0.851579084514032,0.959210690191236,0.977572853137028,0.998227222771056,0.997363347070857,0.993304633814969,0.995853102598851,0.991723713722352,0.993911986179873,0.996629603281663,0.998399176204691,0.995203501576283,0.988827617860425,0.95562850878437,0.984600690291871,0.920770471458108,0.997315105459957,0.991958856726265,0.999669288829151,0.997352609397504,0.998618463766655,0.994620307181996,0.998891887585317,0.971460208488078,0.999949806246854,0.999420606173762,0.915627199086405,0.992014423475498,0.967630755767324,0.997439807565876,0.996062951546844,0.924025947371281,0.995244952185648,0.928560084322859,0.99970625879744,0.939859734799389,0.987783674911309,0.997306928138882,0.985539280922709,0.975892763618229,0.994916814209681,0.908340642018119,0.997494704726725,0.990458030973502,0.996390706351727,0.998351705594524,0.995463627542025,0.994464043918557,0.998748750301086,0.995322058340546,0.998727399551361,0.977605926150396,0.997323456637546,0.996020193559018,0.996875086860662,0.987807490857777,0.999135377850807,0.997809248736326,0.992192075340758,0.995992821622165,0.911487879375285,0.986574174383261,0.996040152451984,0.971597877913967,0.993866284066548,0.997458002654187,0.998135503339933,0.995755086157133,0.979592485689858,0.99268729803402,0.997745794491919,0.994725885857419,0.998528824851708,0.991336750230598,0.999262402020055,0.992669343723413,0,0.995884259516675,0.984028409567799,0.996877122434114,0.974829523865928,0.998691465318535,0.99117768792223,0.940330550127947,0.987377773558668,0.965779132275599,0.995380746883127,0.98811517952895,0.997973413030111,0.996006869773057,0.943389137563032,0.976928991576991,0.996262543175871,0.997938788081583,0.988716411633827,0.981743183745039,0.996068994564469,0.978953187325649,0.998438208553628,0.974076159704421,0.995436283904438,0.965731976310985,0.999172013506333,0.994876972134899,0.98332108869632,0.994304142638885,0.993277129625779,0.996027093286237,0.849454785094232,0.984274575010519,0.993731501780593,0.994576771636272,0.995360241332087,0.997108867106305,0.9991923539937,0.983359331457771,0.997763393737293,0.996293120303605,0.984496181553653,0.997294688072979,0.999359401816287,0.997138680426162,0.997166273605384,0.980344278587974,0.997923629762064,0.985460104541198,0.996974970993919,0.997006154766441,0.998669041015152,0.992272325001389,0.998031461984843,0.995842425457811,0.986895424590159
Early-77,0.99986048786711,0.999237084651577,0.997670814991148,0.997646804027115,0.999603208519198,0.99031376141091,0.998342615963978,0.996137639425631,0.992376439669037,0.99787878773364,0.966252013759612,0.96868941447198,0.997019935494805,0.99931001052763,0.995054175504662,0.971328920195189,0.999171091770984,0.998992894457261,0.958018745014833,0.998681814090934,0.999617272974734,0.998815396359091,0.982681771297695,0.999318973569938,0.970707328539683,0.998983689238699,0.995246779788382,0.998712576592855,0.994388933097436,0.999940228515568,0.999832160723136,0.995164514191203,0.998186147563291,0.99858121296006,0.970906510045379,0.983504308890382,0.991416161981451,0.985480099735832,0.994750373118793,0.99975412637627,0.998912677005962,0.99693107323503,0.99856053609046,0.995880701290979,0.976408154664115,0.990650526734431,0.99424636635582,0.998754926778504,0.998748318367321,0.967746969642522,0.992676979443499,0.943935517035765,0.999255547012381,0.9983778536024,0.997732210820096,0.998888314678715,0.986989757269524,0.996013663148319,0.990706680873185,0.995380353755591,0.997182714009614,0.999662082409119,0.9989304458888,0.964832987047933,0.976385630976638,0.997596372220544,0.999169698836666,0.997197518929476,0.997984485830358,0.995312088402243,0.999443164318056,0.994753879590015,0.995939080031135,0.997394960245535,0.998766802649105,0.992904434181499,0.972383671906238,0.999628188248458,0.994827769176483,0.999732323557566,0.999186738766749,0.995884259516675,0,0.971062351483915,0.983112024888261,0.99816429261772,0.996871028351051,0.99914759291248,0.998898564061735,0.999276540486336,0.999622002228634,0.99709911888614,0.991196233941376,0.99229124741123,0.998954637091467,0.995110607550766,0.994328066973334,0.991123894548531,0.99789206779513,0.98468612406372,0.369077690654217,0.9970447064159,0.994702807407699,0.999410820311594,0.986837365320304,0.998926357469356,0.999076624273787,0.998864363868806,0.95547494894915,0.99950270228624,0.990281177612079,0.999395212727683,0.961447528253871,0.996230448133574,0.993981369472458,0.99970320875722,0.949719091616345,0.965398695053312,0.999413978969575,0.999605129353285,0.996089582682279,0.998025233330083,0.991750685501054,0.998362554132258,0.996787934851439,0.999885522718773,0.99004366227992,0.995027418647737,0.997331027896711,0.999915121944827,0.998824868887503,0.994595526099227,0.972761373253516,0.999638727890892,0.997186318080943,0.9931967284,0.954698738899516,0.998803840598697
Early-78,0.99596162121433,0.995061737380747,0.996729768971764,0.990064996038458,0.998021152450029,0.976374577113729,0.98819074343191,0.711619092475834,0.980585532690077,0.997900354836758,0.967638819738712,0.969696279399628,0.988445331432852,0.982678583726692,0.991696085286135,0.973288449688373,0.998743585338455,0.985959209857578,0.984219229133744,0.993785922172486,0.997279253213125,0.998847344367871,0.991301404419929,0.999261803570919,0.972896962932245,0.998729337668207,0.997082777665172,0.998484378103665,0.99092626513739,0.99873286760054,0.999522030084204,0.987768095079542,0.984099658007182,0.997721635561836,0.973130704520074,0.997186960734979,0.987051720861438,0.9942506289299,0.990484664005969,0.999612049127481,0.974999100742946,0.985810306474405,0.996497535120425,0.989106633554697,0.982946290132251,0.986028209084343,0.984601060969843,0.996663483637626,0.985638357391829,0.970687776582663,0.996675425380234,0.972165915366595,0.989602318921569,0.99870364762426,0.996656018473564,0.998924621007433,0.987859389890381,0.995704106928291,0.975930676305148,0.998744711150357,0.991221092674043,0.998081709383098,0.982853218429175,0.994840516988809,0.974279465005976,0.976775040151481,0.957648284337306,0.995944742368688,0.99654117425838,0.990887351566363,0.994852259517983,0.994379783622285,0.993992550006441,0.982094729001712,0.986687072952662,0.993276246023965,0.983973178345423,0.985556100830152,0.99167201978885,0.998345965779812,0.989044713093948,0.984028409567799,0.971062351483915,0,0.982104732368685,0.989137603219206,0.998092077215964,0.978350326039638,0.998342022232142,0.991976609890781,0.994662365926087,0.990571826816804,0.997130518558481,0.994926239663307,0.994524666218653,0.985531241765956,0.988205028356888,0.99775275258774,0.99825512006659,0.986286737833875,0.988544926548546,0.9902726604793,0.981657210772199,0.999433142569856,0.986010824509181,0.997379809828865,0.980685865694875,0.99551515765432,0.974577499059816,0.990613882751985,0.990431271930958,0.980676666491522,0.972214908813404,0.987658062396181,0.991645054149562,0.995872281936687,0.977227086600215,0.994013549187687,0.988679600181155,0.999080849023233,0.980242791322461,0.997686262840055,0.99774931751486,0.990149487269026,0.999395466814725,0.999138060959566,0.998356848082553,0.998411278508619,0.992010001845746,0.997214711788323,0.99564923346182,0.992419096962167,0.973225872924732,0.999818290598733,0.979445344792443,0.997559320875307,0.982709063416175,0.987583337582783
Early-79,0.999025501806156,0.998049439181185,0.999097801538587,0.99877057417214,0.999596834074763,0.99773298200379,0.998411047023147,0.996894938022214,0.998618937032203,0.999748408063993,0.976919670316199,0.980201675778739,0.998331822225918,0.995946490593863,0.995610708382468,0.98428193119054,0.999312676716694,0.996425199107707,0.98590700018325,0.998502666525787,0.999273784363581,0.995994896582105,0.996098459995737,0.999085022706288,0.984081264615745,0.998502752340984,0.994912127439765,0.964956882392274,0.997743093976808,0.999599258153947,0.999888964854481,0.99637079218345,0.992232112220631,0.999166000254649,0.985007747763056,0.995707509719517,0.993233232293271,0.993838066110607,0.998432295498911,0.99971212593065,0.999196915499381,0.997719785388383,0.998800886459452,0.996523164843285,0.998025047961297,0.996137142491839,0.999356214040076,0.992808490292135,0.999121870472669,0.981605355522157,0.998651717690322,0.981262100552521,0.998986186149689,0.998736376155655,0.999225727451403,0.999191518624538,0.990410519331176,0.998538107634819,0.996958251569828,0.997894533907416,0.998618590114753,0.999617564950477,0.986231267825989,0.992691328115929,0.980654672157069,0.998432635319445,0.999212448464682,0.999384916621487,0.9987327763494,0.996479118567777,0.999396972526225,0.404184162223511,0.99833929416168,0.998822608388829,0.998570016236564,0.401844742523515,0.990773296183898,0.999476011129083,0.99893299228356,0.999783280180154,0.999292563173631,0.996877122434114,0.983112024888261,0.982104732368685,0,0.998369817368052,0.407698991553146,0.999069011878988,0.99940102664027,0.999385475867579,0.999722859186323,0.998238710576481,0.998870721039984,0.404627438908672,0.998657361981959,0.998147936617779,0.996771653261528,0.996131249647822,0.406097668373039,0.992019040017866,0.997932350575374,0.998836922216964,0.996517068342764,0.999036094589782,0.983602807795831,0.998631545625871,0.99844828480624,0.407877542706197,0.980300866035371,0.999030186127191,0.994048670694799,0.99778277891749,0.983330318269977,0.998617971931708,0.998462749248806,0.999492431831822,0.981528858232669,0.993663447135117,0.984519077463409,0.99859203027321,0.997530201454234,0.997924658690462,0.994792507585564,0.998712064556202,0.998965651517758,0.999824121101914,0.997802378782647,0.99869204469495,0.997562154645613,0.999915912656751,0.99835226191595,0.9965562791311,0.982755847324115,0.999412471629542,0.998791509275092,0.87553280405695,0.978436926535549,0.998852551263649
Early-80,0.933686586240095,0.988184354014848,0.996675197844638,0.995716564906779,0.997834344495088,0.996264667493421,0.992573096463273,0.974182920421948,0.997592432921899,0.998780105232379,0.995838115872533,0.996052244984202,0.965977087068352,0.992807543198993,0.992040679702798,0.997990676046806,0.987231061776877,0.98804556771947,0.998632534278188,0.99157902107382,0.994993891724267,0.996642070154512,0.993836496970397,0.998357192765172,0.999431980167678,0.999127465183587,0.994870770474681,0.999466764827839,0.982226775915399,0.999907396060442,0.999292208074372,0.969085166107374,0.989347897960963,0.986284845522673,0.999662558721274,0.998727052085412,0.991634720209598,0.99902668324332,0.985755276929419,0.999691888599317,0.987927424558245,0.990974777415971,0.998996546359319,0.992311570191723,0.987676066860973,0.997506399686723,0.996401177647171,0.995250272739168,0.994235811626537,0.999455767675661,0.997966553000577,0.998682616268298,0.992451568387329,0.999417909417379,0.998131197290843,0.99974969319083,0.984598695647917,0.994422252051291,0.996796456322151,0.998930251783803,0.992700542377723,0.997532359911105,0.991348288355197,0.998827944985923,0.99794350679502,0.983567791140135,0.997636123050825,0.992640735034553,0.990289081464495,0.993190404376849,0.997138568814402,0.999263384826098,0.99384507607719,0.988249554743193,0.982104966057973,0.999173002088135,0.998195567575045,0.990336920472833,0.996734212143837,0.999527012353542,0.992644006306909,0.974829523865928,0.99816429261772,0.989137603219206,0.998369817368052,0,0.999421741244708,0.995886948911245,0.996914530235732,0.982983570545485,0.998813340297893,0.990277315256295,0.977963599191075,0.997915155723949,0.998068217423187,0.857469376456095,0.913228457987164,0.99938952130595,0.999041898102477,0.997650969437836,0.991500684801133,0.993535560738686,0.939123010663443,0.998334053332208,0.990719529139212,0.998523885697401,0.991560341575952,0.999437674089636,0.995541857183032,0.977866317577259,0.987193127674776,0.996740669487821,0.998757496859516,0.983736158336424,0.9868471990307,0.993788787531824,0.99631154373526,0.999191468448736,0.985146626310073,0.999518811712892,0.983100982251458,0.999404141905903,0.999078283732409,0.995887804699157,0.999594542960854,0.999739323617598,0.999556894677601,0.999511186202101,0.988660419214384,0.997802206099704,0.884756075936164,0.998084495451765,0.999433611948321,0.999872673781347,0.991572059045322,0.999671056477246,0.997196799862698,0.991044846272863
Early-81,0.999872476491564,0.999411292130982,0.999657838300801,0.99685199996752,0.999722146778552,0.995335133636902,0.999207221720676,0.998542660962613,0.999401231660619,0.999857732595684,0.995353947550485,0.997454430114003,0.9990525551729,0.999380693543151,0.998865816062223,0.997491628396968,0.999841319628613,0.999106290388874,0.998648734752841,0.999489509445323,0.999939352090436,0.996166094494188,0.996290008993074,0.999298921585306,0.997290469756721,0.999074188736242,0.995184541308695,0.96579067421204,0.999064259091748,0.999952754065767,0.999923617661627,0.998513502793022,0.99336364319893,0.999854882155184,0.998778746843355,0.998193506020596,0.998625018649222,0.995837961200194,0.999339591527799,0.999743500718313,0.9997488800823,0.998484773752677,0.999505687374518,0.998536625177857,0.999000267158688,0.998173207103928,0.999740682223961,0.993717471664294,0.999861870739752,0.994834021274314,0.998997033352796,0.998393200687249,0.999580784809136,0.999028826834369,0.999808673777891,0.999542442527683,0.996779497982247,0.998246968914947,0.995165910185325,0.99770696612376,0.999094247178009,0.999761358966292,0.98615332900769,0.994763229882697,0.995072105963113,0.999504365358279,0.999582136973047,0.999691892870255,0.999778822072929,0.998964179478266,0.999754012566926,0.075892969209588,0.998964311936093,0.9994588832734,0.999237294271854,0.0771412959204358,0.998418054507773,0.999563932005606,0.999824478080032,0.999961448394747,0.999895105659632,0.998691465318535,0.996871028351051,0.998092077215964,0.407698991553146,0.999421741244708,0,0.999684305520385,0.999766214465445,0.999635887492363,0.999811480396381,0.996337584777396,0.9995777890343,0.136048594099447,0.999233887298337,0.999444486894193,0.998955037479922,0.998627396271227,0.0582177981725969,0.99762474573884,0.997168206635127,0.998902629642313,0.99864121734284,0.999753567604818,0.995906833047481,0.999023864739488,0.999236748112463,0.251977438177073,0.993793464992806,0.999728349622115,0.99513510531645,0.999749254706208,0.995001093072002,0.999615011448298,0.999490378158011,0.999860764022927,0.996265859754218,0.998106667610227,0.984855957699016,0.998726985242914,0.99902966533982,0.997741617131252,0.996295436361171,0.999517332560625,0.999482889964467,0.999937737279014,0.99547435979478,0.999292823526727,0.999306084290834,0.999918781079514,0.998121738014811,0.997876871749441,0.995004839463888,0.999819214576079,0.999521624462901,0.87521987066271,0.995457201650075,0.999452722257318
Early-82,0.999620373955901,0.998728089176779,0.9992765284947,0.997377943513129,0.999772695181648,0.996422600084373,0.997819522506966,0.92719279349599,0.99769228934036,0.99914496367935,0.997913072311976,0.998127344677229,0.995926487084755,0.949982924858605,0.998820851157437,0.99821205149249,0.755451837758741,0.992914386380904,0.998816843644698,0.996447028053238,0.995393313320659,0.998584053255783,0.995804278911492,0.999898081359122,0.999481649906779,0.999228179912693,0.950699229496555,0.999741972787785,0.996431670877367,0.999946058821508,0.999881438461675,0.954265424178798,0.995869165082411,0.740417847733181,0.9998418691607,0.999759508243069,0.997208075165024,0.998823145740754,0.984231853134612,0.999894739394192,0.974169640666882,0.994187358153962,0.9996578735532,0.987156115223104,0.883290206872517,0.983647076057246,0.982148145799929,0.99244725594523,0.346327515991229,0.999666022385399,0.999050503347643,0.999107641549407,0.532181306544519,0.999684045503336,0.998667781912311,0.999905163773471,0.99952956045027,0.998867367022434,0.997386590255685,0.999475614591568,0.994261728444582,0.998855124251058,0.998388622517102,0.99988016077236,0.994885604504889,0.990182198917989,0.861690322825536,0.997296818643289,0.998868371521255,0.998379083334263,0.997440769740261,0.99965150547378,0.93520657216037,0.973798975924863,0.990711573165461,0.999486741981564,0.999119473446159,0.998099865632252,0.997668570962008,0.935183705646031,0.998522684837665,0.99117768792223,0.99914759291248,0.978350326039638,0.999069011878988,0.995886948911245,0.999684305520385,0,0.999357188985452,0.990968929130677,0.993063240435331,0.999028379450781,0.987034708822663,0.99954505253332,0.995740386164798,0.745874459989445,0.994719246223319,0.99975209659148,0.999732930080107,0.991843198671854,0.988298603453339,0.997294250711451,0.985128753824385,0.999421647350435,0.99607018843478,0.999188906030289,0.851574429225029,0.999797140738839,0.99470358410597,0.996270287006044,0.999195467665636,0.979050121831995,0.999531866742768,0.993456379774448,0.991516728652898,0.994905451942802,0.999413883657124,0.999261398155915,0.981882680668438,0.999653203771378,0.992773222826027,0.999649324430817,0.992717374910401,0.986352534384084,0.999884100373858,0.999153938814029,0.999823555367495,0.999868437102049,0.969246549988858,0.998484777328109,0.995705524066882,0.998988386162146,0.999795239598084,0.999929662449042,0.871880031774816,0.999916219178709,0.998792764565787,0.993315764170469
